,buildingId,lotId,price,rentalMarketingSubType,minBeds,minBaths,minArea,imgSrc,hasImage,plid,isFeaturedListing,isShowcaseListing,unitCount,isHomeRec,buildingName,isBuilding,address,badgeInfo,statusType,statusText,listingType,isFavorite,detailUrl,has3DModel,hasAdditionalAttributions,canSaveBuilding,timeOnZillow,latLong.latitude,latLong.longitude,zpid,priceLabel,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,visited,shouldShowZestimateAsPrice,pgapt,sgapt,hasVideo,isNewYorkState,brokerName,availabilityDate,variableData.type,variableData.text,variableData.data.isFresh,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.unit,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,variableData,info3String,communityName,style,isCdpResult,streetViewMetadataURL,streetViewURL,hdpData.homeInfo.listing_sub_type.is_FSBO
180,,,"$3,595,000",unknown,,,,https://photos.zillowstatic.com/fp/a935efe1d8367c907f1e9b587b0d6715-p_e.jpg,True,,False,False,,False,,,"250 W 94th St #7A, New York, NY 10025",,FOR_SALE,Condo for sale,,False,/homedetails/250-W-94th-St-7A-New-York-NY-10025/324832330_zpid/,False,True,,387017658,40.793507,-73.97336,324832330,$3.60M,4.0,3.0,2250.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Douglas Elliman,,OPEN_HOUSE,Open: Wed. 12-2pm,,324832330.0,250 W 94th St #7A,10025,New York,NY,40.793507,-73.97336,3595000.0,3.0,4.0,2250.0,CONDO,FOR_SALE,-1.0,False,False,3561900.0,16000.0,True,False,False,FOR_SALE,3595000.0,True,False,False,USD,USA,,# 7A,,,False,True,Wed. 12-2pm,"[{'open_house_start': 1696446000000, 'open_house_end': 1696453200000}, {'open_house_start': 1696791600000, 'open_house_end': 1696798800000}]",,,,,,,,
181,40.76734--73.98493,151104.0,"From $610,000",unknown,0.0,1.0,582.0,https://photos.zillowstatic.com/fp/7e35bb2bd2763e2e4e9af9b48384ef02-p_e.jpg,True,1682977,False,False,3.0,False,,True,"333 W 56th St, New York, NY",,FOR_SALE,For Rent,,False,/b/333-w-56th-st-new-york-ny-3Hwm/,False,False,False,388277658,40.76734,-73.98493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,40.854275--73.935036,852594.0,"From $275,000",unknown,0.0,1.0,450.0,https://photos.zillowstatic.com/fp/b8d94eb04775ed10ecceb478afb7ecf7-p_e.jpg,True,1683217,False,False,3.0,False,,True,"120 Bennett Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/120-bennett-ave-new-york-ny-9G6t/,False,False,False,388277658,40.854275,-73.935036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,40.777184--73.95477,21184.0,"From $899,000",unknown,2.0,1.0,900.0,https://photos.zillowstatic.com/fp/c2aec0e538218eeede73d0ce9830cbea-p_e.jpg,True,1683215,False,False,3.0,False,,True,"200 E 84th St, New York, NY",,FOR_SALE,For Rent,,False,/b/200-e-84th-st-new-york-ny-2BqL/,False,False,False,388277658,40.777184,-73.95477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,40.7224--74.0023,1001530122.0,"From $11,600,000",unknown,3.0,3.0,4633.0,https://photos.zillowstatic.com/fp/e6656ff3d20c11af093c4aaf0aaf0565-p_e.jpg,True,1683196,False,False,2.0,False,,True,"50 Wooster St, New York, NY",,FOR_SALE,For Rent,,False,/b/50-wooster-st-new-york-ny-5XjsQG/,False,False,False,388277658,40.7224,-74.0023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,"$875,000",unknown,,,,https://photos.zillowstatic.com/fp/f8a4b50ddb35054590153290d304fecf-p_e.jpg,True,,False,False,,False,,,"35 W 82nd St APT 2B, New York, NY 10024",,FOR_SALE,Condo for sale,,False,/homedetails/35-W-82nd-St-APT-2B-New-York-NY-10024/244756008_zpid/,False,True,,388757658,40.7836,-73.972755,244756008,$875K,1.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,OPEN_HOUSE,Open: Sat. 11:30am-1pm,,244756008.0,35 W 82nd St APT 2B,10024,New York,NY,40.7836,-73.972755,875000.0,1.0,1.0,,CONDO,FOR_SALE,-1.0,False,False,,4500.0,True,False,False,FOR_SALE,875000.0,True,False,False,USD,USA,6919000.0,Apt 2B,,,False,True,Sat. 11:30am-1pm,"[{'open_house_start': 1696703400000, 'open_house_end': 1696708800000}]",,,,,,,,
186,40.72976--73.986115,1001522475.0,"From $545,000",unknown,1.0,1.0,700.0,https://photos.zillowstatic.com/fp/a937fc9a2b07e39ebf0fcec82f91bcf2-p_e.jpg,True,1683195,False,False,3.0,False,,True,"205 E 10th St, New York, NY",,FOR_SALE,For Rent,,False,/b/205-e-10th-st-new-york-ny-5XjpFC/,False,False,False,388757658,40.72976,-73.986115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,40.709194--74.017975,1001466186.0,"From $760,000",unknown,1.0,1.0,617.0,https://photos.zillowstatic.com/fp/9b9b028f28f414b133d59e48ddb434da-p_e.jpg,True,1683204,False,False,3.0,False,Liberty Terrace,True,"380 Rector Pl, New York, NY",,FOR_SALE,Liberty Terrace,,False,/b/liberty-terrace-new-york-ny-5XjKnR/,False,False,False,391877658,40.709194,-74.017975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,40.7593--73.97637,153343.0,"From $2,500,000",unknown,1.0,1.0,800.0,https://photos.zillowstatic.com/fp/90b4d6871d99e064bf6aa63bf001c3c2-p_e.jpg,True,1682889,False,False,10.0,False,Olympic Tower,True,"641 5th Ave, New York, NY",,FOR_SALE,Olympic Tower,,False,/b/olympic-tower-new-york-ny-3JsS/,False,False,False,393077658,40.7593,-73.97637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,40.743973--73.98324,1001526008.0,"From $975,000",unknown,1.0,1.0,800.0,https://photos.zillowstatic.com/fp/cadd52f0401a4ba278335ec8bf461ae5-p_e.jpg,True,1683190,False,False,2.0,False,,True,"425 Park Ave S, New York, NY",,FOR_SALE,For Rent,,False,/b/425-park-ave-s-new-york-ny-5XjqhJ/,False,False,False,393077658,40.743973,-73.98324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,"$1,600,000",unknown,,,,https://photos.zillowstatic.com/fp/658ff842bced1a22222fc710dbc36e5d-p_e.jpg,True,,False,False,,False,,,"65 Morton St #2N, New York, NY 10014",,FOR_SALE,Condo for sale,,False,/homedetails/65-Morton-St-2N-New-York-NY-10014/2055237800_zpid/,False,True,,393077658,40.7309,-74.0063,2055237800,$1.60M,2.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,2055237800.0,65 Morton St #2N,10014,New York,NY,40.7309,-74.0063,1600000.0,1.0,2.0,,CONDO,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,1600000.0,True,False,False,USD,USA,,# 2N,,,False,,,,,,,,,,,
191,,,"$350,000",unknown,,,,https://photos.zillowstatic.com/fp/d1b5982e502a45c13ed1e3effe780600-p_e.jpg,True,,False,False,,False,,,"10 W 107th St APT 2C, New York, NY 10025",,FOR_SALE,Condo for sale,,False,/homedetails/10-W-107th-St-APT-2C-New-York-NY-10025/2079594519_zpid/,False,True,,393077658,40.79886,-73.960464,2079594519,$350K,2.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Legacy Dwellings LLC,,,,,2079594519.0,10 W 107th St APT 2C,10025,New York,NY,40.79886,-73.960464,350000.0,1.0,2.0,,CONDO,FOR_SALE,-1.0,False,False,336200.0,4635.0,True,False,False,FOR_SALE,350000.0,True,False,False,USD,USA,,Apt 2C,,,False,,,,,,,,,,,
192,40.7058--74.0108,782078.0,"From $830,000",unknown,1.0,1.0,681.0,https://photos.zillowstatic.com/fp/92a09cf098dd22bfd79db43b89066ebd-p_e.jpg,True,1683168,False,False,15.0,False,The Broad Exchange Building,True,"25 Broad St, New York, NY",,FOR_SALE,The Broad Exchange Building,,False,/b/the-broad-exchange-building-new-york-ny-8djn/,False,False,False,393077658,40.7058,-74.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,40.77536--73.97705,619063.0,"From $3,950,000",unknown,2.0,3.0,3000.0,https://photos.zillowstatic.com/fp/a14b26ec61033cf7bbe4cc41e74c3dc9-p_e.jpg,True,1682358,False,False,4.0,False,,True,"101 Central Park W, New York, NY",,FOR_SALE,For Rent,,False,/b/101-central-park-w-new-york-ny-7Gqx/,False,False,False,393497658,40.77536,-73.97705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,40.797516--73.97201,34891.0,"From $1,175,000",unknown,2.0,1.0,,https://photos.zillowstatic.com/fp/699c47081aa6904f25ad155fec1ce243-p_e.jpg,True,1601204,False,False,3.0,False,,True,"801 W End Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/801-w-end-ave-new-york-ny-2JX5/,False,False,False,393497658,40.797516,-73.97201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,40.732967--73.98697,6093.0,"From $2,149,000",unknown,2.0,2.0,1166.0,https://photos.zillowstatic.com/fp/1bb1bf59eb38d97a15b68bc4e697c253-p_e.jpg,True,1683126,False,False,2.0,False,,True,"123 3rd Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/123-3rd-ave-new-york-ny-24XM/,False,False,False,393497658,40.732967,-73.98697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,"$785,000",unknown,,,,https://photos.zillowstatic.com/fp/a3d3192a39988274192b70d864398268-p_e.jpg,True,,False,False,,False,,,"301 E 87th St APT 8E, New York, NY 10128",,FOR_SALE,Condo for sale,,False,/homedetails/301-E-87th-St-APT-8E-New-York-NY-10128/122143029_zpid/,False,True,,393497658,40.77853,-73.95082,122143029,$785K,2.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Sotheby's International Realty,,,,,122143029.0,301 E 87th St APT 8E,10128,New York,NY,40.77853,-73.95082,785000.0,1.0,2.0,,CONDO,FOR_SALE,-1.0,False,False,785000.0,5299.0,True,False,False,FOR_SALE,785000.0,True,False,False,USD,USA,,Apt 8E,,,False,,,,,,,,,,,
197,,,"$13,200,000",unknown,,,,https://photos.zillowstatic.com/fp/a7195adf72cba70bf53b70fbb1edaa86-p_e.jpg,True,,False,False,,False,,,"171 W 71st St #9A, Manhattan, NY 10023",,FOR_SALE,Condo for sale,,False,/homedetails/171-W-71st-St-9A-Manhattan-NY-10023/123579709_zpid/,False,True,,393497658,40.777946,-73.981575,123579709,$13.2M,5.0,5.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Brown Harris Stevens,,,,,123579709.0,171 W 71st St #9A,10023,Manhattan,NY,40.777946,-73.981575,13200000.0,5.0,5.0,,CONDO,FOR_SALE,-1.0,False,False,12602800.0,30294.0,True,False,False,FOR_SALE,13200000.0,True,False,False,USD,USA,,# 9A,,,False,,,,,,,,,,,
198,,,"$11,500,000",unknown,,,,https://photos.zillowstatic.com/fp/fff4feef779d720516e232d4acbbc127-p_e.jpg,True,,False,False,,False,,,"161 E 74th St, New York, NY 10021",,FOR_SALE,House for sale,,False,/homedetails/161-E-74th-St-New-York-NY-10021/31535465_zpid/,False,True,,394757658,40.77164,-73.96042,31535465,$11.5M,7.0,6.0,6776.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,31535465.0,161 E 74th St,10021,New York,NY,40.77164,-73.96042,11500000.0,6.0,7.0,6776.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,10974700.0,33129.0,True,False,False,FOR_SALE,11500000.0,True,False,False,USD,USA,18159000.0,,2043.0,sqft,False,,,,,,,,,,,
199,,,"$795,000",unknown,,,,https://photos.zillowstatic.com/fp/846ccf49e531d095a286fb095d350203-p_e.jpg,True,,False,False,,False,,,"142 E 37th St APT 4, New York, NY 10016",,FOR_SALE,Condo for sale,,False,/homedetails/142-E-37th-St-APT-4-New-York-NY-10016/72517702_zpid/,False,True,,394757658,40.747875,-73.9779,72517702,$795K,1.0,1.0,800.0,False,False,False,False,ForSale,For Sale (Broker),False,True,"Listing by: NestApple, Inc.",,OPEN_HOUSE,Open: Sun. 5-6pm,,72517702.0,142 E 37th St APT 4,10016,New York,NY,40.747875,-73.9779,795000.0,1.0,1.0,800.0,CONDO,FOR_SALE,-1.0,False,False,783500.0,4400.0,True,False,False,FOR_SALE,795000.0,True,False,False,USD,USA,,Apt 4,,,False,True,Sun. 5-6pm,"[{'open_house_start': 1696809600000, 'open_house_end': 1696813200000}]",,,,,,,,
200,40.781563--73.98165,19570.0,"From $1,200,000",unknown,0.0,1.0,545.0,https://photos.zillowstatic.com/fp/830f95819ea1191cac206a1d288ee72c-p_e.jpg,True,1683066,False,False,10.0,False,The Astor,True,"235 W 75th St, New York, NY",,FOR_SALE,The Astor,,False,/b/the-astor-new-york-ny-2B9P/,False,False,False,394757658,40.781563,-73.98165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,40.7377--73.9819,1001526012.0,"From $399,000",unknown,0.0,1.0,1000.0,https://photos.zillowstatic.com/fp/ee578a9607ce01316ccf17103b01a875-p_e.jpg,True,1683169,False,False,9.0,False,Gramercy House,True,"235 E 22nd St, New York, NY",,FOR_SALE,Gramercy House,,False,/b/gramercy-house-new-york-ny-5XjqhN/,False,False,False,394757658,40.7377,-73.9819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,40.7766--73.9479,1001494664.0,"From $699,000",unknown,1.0,1.0,720.0,https://photos.zillowstatic.com/fp/eb821112270d76db28d3b13db5cdaf23-p_e.jpg,True,1682857,False,False,2.0,False,,True,"435 E 86th St, New York, NY",,FOR_SALE,For Rent,,False,/b/435-e-86th-st-new-york-ny-5XjYdc/,False,False,False,397817658,40.7766,-73.9479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,"$2,250,000",unknown,,,,https://photos.zillowstatic.com/fp/e3125d7200e7b04aeea20531d2509dc8-p_e.jpg,True,,False,False,,False,,,"76 Franklin St APT 2, New York, NY 10013",,FOR_SALE,Condo for sale,,False,/homedetails/76-Franklin-St-APT-2-New-York-NY-10013/244891137_zpid/,False,True,,398897659,40.718037,-74.00431,244891137,$2.25M,2.0,3.0,2200.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,244891137.0,76 Franklin St APT 2,10013,New York,NY,40.718037,-74.00431,2250000.0,3.0,2.0,2200.0,CONDO,FOR_SALE,-1.0,False,False,,30000.0,True,False,False,FOR_SALE,2250000.0,True,False,False,USD,USA,2949000.0,Apt 2,,,False,,,,,,,,,,,
204,,,"$1,750,000",unknown,,,,https://photos.zillowstatic.com/fp/08624aa9cbb00773e63e2c5cefed8dad-p_e.jpg,True,,False,False,,False,,,"140 Charles St APT 16C, New York, NY 10014",,FOR_SALE,Condo for sale,,False,/homedetails/140-Charles-St-APT-16C-New-York-NY-10014/2055232195_zpid/,False,True,,398897659,40.7339,-74.0081,2055232195,$1.75M,1.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,"Listing by: Merle K. Barash Real Estate, Inc.",,,,,2055232195.0,140 Charles St APT 16C,10014,New York,NY,40.7339,-74.0081,1750000.0,1.0,1.0,,CONDO,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,1750000.0,True,False,False,USD,USA,,Apt 16C,,,False,,,,,,,,,,,
205,40.74952--73.97872,,"From $595,000",unknown,1.0,1.0,2350.0,https://photos.zillowstatic.com/fp/0fa85ac4b84d5a72ede87488be142c34-p_e.jpg,True,1683114,False,False,3.0,False,,True,"105 E 38th St, New York, NY",,FOR_SALE,For Rent,,False,"/b/New-York-NY/40.74952,-73.97872_ll/",False,False,False,399497659,40.74952,-73.97872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,"$899,000",unknown,,,,https://photos.zillowstatic.com/fp/292d4743f8bc14c3f68a3fc7608f2d82-p_e.jpg,True,,False,False,,False,,,"225 W 83rd St APT 15J, New York, NY 10024",,FOR_SALE,Condo for sale,,False,/homedetails/225-W-83rd-St-APT-15J-New-York-NY-10024/31525553_zpid/,False,True,,399497659,40.786263,-73.97704,31525553,$899K,1.0,1.0,780.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Side Inc,,,,,31525553.0,225 W 83rd St APT 15J,10024,New York,NY,40.786263,-73.97704,899000.0,1.0,1.0,780.0,CONDO,FOR_SALE,-1.0,False,False,890600.0,8950.0,True,False,False,FOR_SALE,899000.0,True,False,False,USD,USA,316570.0,Apt 15J,,,False,,,,,,,,,,,
207,40.728104--73.999626,7338.0,"From $749,000",unknown,0.0,1.0,410.0,https://photos.zillowstatic.com/fp/5d69449979a723bad0f4f682d9f5626e-p_e.jpg,True,1683147,False,False,4.0,False,,True,"184 Thompson St, New York, NY",,FOR_SALE,For Rent,,False,/b/184-thompson-st-new-york-ny-254m/,False,False,False,399497659,40.728104,-73.999626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,"$3,750,000",unknown,,,,https://photos.zillowstatic.com/fp/023ed27a7ac9f8a6d7ba48116fb07b2e-p_e.jpg,True,,False,False,,False,,,"1112 Park Ave #7B, New York, NY 10128",,FOR_SALE,Condo for sale,,False,/homedetails/1112-Park-Ave-7B-New-York-NY-10128/244712798_zpid/,False,True,,399497659,40.782772,-73.95593,244712798,$3.75M,3.0,3.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Brown Harris Stevens,,,,,244712798.0,1112 Park Ave #7B,10128,New York,NY,40.782772,-73.95593,3750000.0,3.0,3.0,,CONDO,FOR_SALE,-1.0,False,False,,7374.0,True,False,False,FOR_SALE,3750000.0,True,False,False,USD,USA,40165000.0,# 7B,,,False,,,,,,,,,,,
209,,,"$795,000",unknown,,,,https://photos.zillowstatic.com/fp/ac2e00aedd91ce7deb521f112d471db0-p_e.jpg,True,,False,False,,False,,,"314 41st St APT 702B, New York, NY 10017",,FOR_SALE,Condo for sale,,False,/homedetails/314-41st-St-APT-702B-New-York-NY-10017/2055232343_zpid/,False,True,,399497659,40.7486,-73.9721,2055232343,$795K,2.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,2055232343.0,314 41st St APT 702B,10017,New York,NY,40.7486,-73.9721,795000.0,1.0,2.0,,CONDO,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,795000.0,True,False,False,USD,USA,,Apt 702B,,,False,,,,,,,,,,,
210,,,"$995,000",unknown,,,,https://photos.zillowstatic.com/fp/98685a823a995b28db3078d41642b7c8-p_e.jpg,True,,False,False,,False,,,"2545 Frederick Douglass Blvd #D, New York, NY 10030",,FOR_SALE,Condo for sale,,False,/homedetails/2545-Frederick-Douglass-Blvd-D-New-York-NY-10030/2099010322_zpid/,False,True,,399497659,40.8176,-73.9461,2099010322,$995K,2.0,3.0,1175.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Brown Harris Stevens,,,,,2099010322.0,2545 Frederick Douglass Blvd #D,10030,New York,NY,40.8176,-73.9461,995000.0,3.0,2.0,1175.0,CONDO,FOR_SALE,-1.0,False,False,983500.0,3999.0,True,False,False,FOR_SALE,995000.0,True,False,False,USD,USA,,# D,,,False,,,,,,,,,,,
211,,,"$1,750,000",unknown,,,,https://photos.zillowstatic.com/fp/34ed15c86847903dc123f90feaf2294c-p_e.jpg,True,,False,False,,False,,,"100 Riverside Dr #4E, New York, NY 10024",,FOR_SALE,Condo for sale,,False,/homedetails/100-Riverside-Dr-4E-New-York-NY-10024/244709472_zpid/,False,True,,399557659,40.78703,-73.98088,244709472,$1.75M,2.0,2.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: The RSP Companies,,,,,244709472.0,100 Riverside Dr #4E,10024,New York,NY,40.78703,-73.98088,1750000.0,2.0,2.0,,CONDO,FOR_SALE,-1.0,False,False,,5850.0,True,False,False,FOR_SALE,1750000.0,True,False,False,USD,USA,30120000.0,# 4E,,,False,,,,,,,,,,,
212,,,"$6,495,000",unknown,,,,https://photos.zillowstatic.com/fp/4131203e9a8895294e88e6894e26392f-p_e.jpg,True,,False,False,,False,,,"1 Beekman Pl APT 15A, New York, NY 10022",,FOR_SALE,Condo for sale,,False,/homedetails/1-Beekman-Pl-APT-15A-New-York-NY-10022/72539555_zpid/,False,True,,402437659,40.752785,-73.96477,72539555,$6.50M,4.0,4.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Sotheby's International Realty,,,,,72539555.0,1 Beekman Pl APT 15A,10022,New York,NY,40.752785,-73.96477,6495000.0,4.0,4.0,,CONDO,FOR_SALE,-1.0,False,False,6285100.0,26018.0,True,False,False,FOR_SALE,6495000.0,True,False,False,USD,USA,,Apt 15A,,,False,,,,,,,,,,,
213,40.797165--73.97069,294.0,"From $3,450,000",unknown,4.0,3.0,2349.0,https://photos.zillowstatic.com/fp/cd44e2f17837378fb7a0a66fef0434ab-p_e.jpg,True,1683113,False,False,2.0,False,Ariel West,True,"245 W 99th St, New York, NY",,FOR_SALE,Ariel West,,False,/b/ariel-west-new-york-ny-2282/,False,False,False,402437659,40.797165,-73.97069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,40.73721--74.00925,1001525597.0,"From $2,495,000",unknown,0.0,1.0,943.0,https://photos.zillowstatic.com/fp/a7299318fddc987b3224fc553d8dc91e-p_e.jpg,True,1683125,False,False,3.0,False,Superior Ink Condominiums,True,"400 W 12th St, New York, NY",,FOR_SALE,Superior Ink Condominiums,,False,/b/superior-ink-condominiums-new-york-ny-5XjqWv/,False,False,False,402437659,40.73721,-74.00925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,40.804276--73.94156,500950.0,"From $359,000",unknown,2.0,1.0,850.0,https://photos.zillowstatic.com/fp/751b0a1148a57181cb56fb451981474c-p_e.jpg,True,1682657,False,False,2.0,False,Maple Court,True,"1901 Madison Ave, New York, NY",,FOR_SALE,Maple Court,,False,/b/maple-court-new-york-ny-6GdT/,False,False,False,402437659,40.804276,-73.94156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,40.782635--73.97276,19921.0,"From $1,250,000",unknown,1.0,2.0,1250.0,https://photos.zillowstatic.com/fp/19a7774619c5303f1632081e434c8280-p_e.jpg,True,1682818,False,False,3.0,False,,True,"15 W 81st St, New York, NY",,FOR_SALE,For Rent,,False,/b/15-w-81st-st-new-york-ny-2BJY/,False,False,False,402437659,40.782635,-73.97276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,"$8,750,000",unknown,,,,https://photos.zillowstatic.com/fp/51860dcc61890a9f2b54be29bb587a0d-p_e.jpg,True,,False,False,,False,,,"733 Park Ave FLOOR 27, New York, NY 10021",,FOR_SALE,Condo for sale,,False,/homedetails/733-Park-Ave-FLOOR-27-New-York-NY-10021/219685697_zpid/,False,True,,402437659,40.770336,-73.964165,219685697,$8.75M,3.0,5.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Douglas Elliman,,,,,219685697.0,733 Park Ave FLOOR 27,10021,New York,NY,40.770336,-73.964165,8750000.0,5.0,3.0,,CONDO,FOR_SALE,-1.0,False,False,8356500.0,19648.0,True,False,False,FOR_SALE,8750000.0,True,False,False,USD,USA,,Floor 27,,,False,,,,,,,,,,,
218,,,"$1,395,000",unknown,,,,https://photos.zillowstatic.com/fp/b0ab8db3b9b2692e10b29130aaea8d1d-p_e.jpg,True,,False,False,,False,,,"311 W 97th St APT 7E, New York, NY 10025",,FOR_SALE,Condo for sale,,False,/homedetails/311-W-97th-St-APT-7E-New-York-NY-10025/244725263_zpid/,False,True,,402437659,40.796455,-73.97338,244725263,$1.40M,3.0,2.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Douglas Elliman,,,,,244725263.0,311 W 97th St APT 7E,10025,New York,NY,40.796455,-73.97338,1395000.0,2.0,3.0,,CONDO,FOR_SALE,-1.0,False,False,,7500.0,True,False,False,FOR_SALE,1395000.0,True,False,False,USD,USA,5529000.0,Apt 7E,,,False,,,,,,,,,,,
219,40.76696--73.98057,1001527236.0,"From $13,650,000",unknown,2.0,3.0,2455.0,https://photos.zillowstatic.com/fp/cc3c022905510ae904fd92c9ddb54f20-p_e.jpg,True,1681733,False,False,2.0,False,,True,"220 Central Park S, New York, NY",,FOR_SALE,For Rent,,False,/b/220-central-park-s-new-york-ny-5XjrDM/,True,False,False,402437659,40.76696,-73.98057,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
